,price,id
0,9.760629866909252,0
1,7.370015536414161,1
2,8.559223643327723,2
3,8.229750568230802,3
4,7.590557289891859,4
5,6.180849413245812,5
6,8.736225007021964,6
7,7.730396866100565,7
8,8.562940688025211,8
9,7.429752454326864,9
10,8.174543375187802,10
11,6.378733164903319,11
12,7.460059872574202,12
13,8.75997592971957,13
14,8.584084806547924,14
15,8.116692769956398,15
16,9.345644058616443,16
17,8.168182561946647,17
18,7.479087051491425,18
19,6.1492010626868465,19
20,6.866621070162039,20
21,9.563727239000357,21
22,6.094268607837921,22
23,8.192628401963319,23
24,6.688481525133416,24
25,8.800657319560479,25
26,8.426403442776508,26
27,6.850968142550863,27
28,9.223987593211675,28
29,8.529667819182073,29
30,7.1210385474910085,30
31,7.028313334743143,31
32,7.463233951314135,32
33,8.111213909986777,33
34,6.77931901916411,34
35,7.6671487822382,35
36,6.759760162017813,36
37,7.076521886746435,37
38,7.087109054756694,38
39,7.590820562823571,39
40,7.6388561479665595,40
41,6.6471122684068655,41
42,6.49431914766554,42
43,7.603231807307563,43
44,6.457696800896264,44
45,7.74789755980366,45
46,9.121585186962765,46
47,8.351293086491577,47
48,7.609991227966078,48
49,8.245628397397805,49
50,8.087297885349596,50
51,7.403289205115921,51
52,8.496544180596832,52
53,7.733775798847925,53
54,8.97764048130503,54
55,7.228787352179233,55
56,9.34253482481925,56
57,9.436624171187926,57
58,9.856814842705486,58
59,8.551153055847987,59
60,6.37820483026021,60
61,7.998939131905597,61
62,6.244230525150784,62
63,6.095564250224064,63
64,6.587855571486158,64
65,6.241048139927238,65
66,8.719897212398866,66
67,6.455519033867424,67
68,8.133774058716714,68
69,6.880112331793266,69
70,6.726562512636689,70
71,6.708765989983298,71
72,7.700898052224141,72
73,6.522281448149131,73
74,7.410601379231392,74
75,6.547660836258532,75
76,7.9676705965110655,76
77,7.58713524681199,77
78,7.049223176481559,78
79,6.79759091891547,79
80,8.316161472873404,80
81,7.297900557955152,81
82,6.5597052956285795,82
83,8.572620776121454,83
84,6.683371067596977,84
85,6.874259171195113,85
86,6.838523239143993,86
87,8.71839095370008,87
88,8.522235728568308,88
89,9.049200026992942,89
90,8.602435686895426,90
91,6.492788655844062,91
92,8.763917221100623,92
93,8.232146927629035,93
94,9.879971483435416,94
95,8.402015754014787,95
96,6.777799634719634,96
97,6.645392311109876,97
98,6.694724608173055,98
99,7.831862394355928,99
100,9.248681614008483,100
101,6.803512188325725,101
102,6.783100934266799,102
103,7.812906480254829,103
104,7.912194793618956,104
105,9.298582436859402,105
106,6.6023525611629905,106
107,8.37769470049233,107
108,8.266899513238265,108
109,6.357264557756248,109
110,9.36033325122754,110
111,9.039186160780044,111
112,7.656040664847782,112
113,8.27358211145431,113
114,8.546532899837473,114
115,6.669998605067641,115
116,9.678258858555935,116
117,8.279403799130833,117
118,8.810189053938139,118
119,8.119925717395649,119
120,8.036620551521466,120
121,6.839742102284929,121
122,6.535447576574593,122
123,7.704841065389387,123
124,8.357980023206252,124
125,8.536105559120898,125
126,7.274503087094977,126
127,7.846375857679074,127
128,9.320067424526734,128
129,6.53364664686202,129
130,8.236571311372167,130
131,6.2586159106774355,131
132,6.79669020391614,132
133,6.943857327703108,133
134,6.466470921355941,134
135,6.293334039180427,135
136,8.50952718638938,136
137,6.710952739566031,137
138,8.57566292665615,138
139,8.913963823664602,139
140,8.012579428818793,140
141,8.43327732416397,141
142,6.768936925599285,142
143,9.085488455937853,143
144,8.973745767335132,144
145,6.4033538027718615,145
146,9.103250006265718,146
147,9.490452503786234,147
148,9.700110481180669,148
149,7.89740258453713,149
150,7.261362515975168,150
151,6.372856611959407,151
152,9.277723058059134,152
153,6.9467798524148625,153
154,9.659481872134894,154
155,7.296516189468659,155
156,6.981545248042155,156
157,6.481155022563512,157
158,6.373577344434261,158
159,8.380046295458072,159
160,6.498795061954538,160
161,7.7793817360839705,161
162,8.66069403882534,162
163,8.018774909600676,163
164,7.657961090492292,164
165,6.162355389830725,165
166,8.620851400575763,166
167,7.338021166415129,167
168,6.827887557998404,168
169,6.61104791652988,169
170,10.15942998845248,170
171,8.451982895418478,171
172,6.19682095744841,172
173,8.393281717506884,173
174,7.181219041650398,174
175,6.917469693731284,175
176,7.80055022535976,176
177,7.521326956608919,177
178,6.280483397506166,178
179,8.45597335619394,179
180,7.506945727410673,180
181,7.44025578622997,181
182,7.294989504759749,182
183,7.028488831991557,183
184,8.418082651596606,184
185,8.076351289526528,185
186,6.962615814050602,186
187,8.304166607356088,187
188,9.895364723128164,188
189,7.379786666834009,189
190,6.734953626556774,190
191,7.169895737507875,191
192,9.30118145224196,192
193,10.042612571723936,193
194,7.8650316572159324,194
195,7.037721872651592,195
196,6.712814627659173,196
197,8.000787251887505,197
198,9.36092632428237,198
199,7.885512247366729,199
200,7.506665450999514,200
201,6.66385762472938,201
202,9.61814246376225,202
203,8.243856748916915,203
204,6.24288326707489,204
205,6.668501521107603,205
206,6.52564257033866,206
207,7.6969737448302284,207
208,8.624415077869887,208
209,7.689840770671876,209
210,6.90795935315952,210
211,7.159278594020194,211
212,7.683138334171503,212
213,8.591520718513653,213
214,7.97906147065012,214
215,8.246973498495734,215
216,7.8640580097260395,216
217,7.941602481206837,217
218,6.130530138918359,218
219,8.165092807531025,219
220,6.3399477903259145,220
221,6.361263804642097,221
222,6.128563714797944,222
223,8.597702331696492,223
224,6.912735368005696,224
225,8.529814014934246,225
226,6.250968879206366,226
227,8.466443935849757,227
228,8.270705322143545,228
229,7.36530404804932,229
230,8.45021420777719,230
231,8.539608807196782,231
232,6.4871642771910905,232
233,6.773592085322659,233
234,7.294072929648336,234
235,9.015131044063821,235
236,7.713867570126575,236
237,8.375043944130972,237
238,7.312492603664734,238
239,6.684072638886431,239
240,6.655283008158402,240
241,6.9643713339749445,241
242,7.575582025038206,242
243,9.632901583378914,243
244,7.374614359301185,244
245,9.540613924720219,245
246,7.717797428986009,246
247,7.935229389487756,247
248,6.96637796855338,248
249,7.204961828676711,249
250,6.4506979785468745,250
251,8.722737474487197,251
252,8.494654766900887,252
253,6.575137638685043,253
254,9.206807898633652,254
255,6.750376089898528,255
256,7.884463998101171,256
257,8.285745614361577,257
258,9.821044609550338,258
259,9.012220188242996,259
260,6.502072136889308,260
261,6.533654112888832,261
262,8.270338742220822,262
263,9.548982082030673,263
264,9.044332103718379,264
265,9.295311769056688,265
266,7.763028866961894,266
267,9.812011576035694,267
268,6.808173826343073,268
269,7.398290194959858,269
270,8.714985537710707,270
271,6.8567636677052155,271
272,7.290748214941103,272
273,6.860121820130316,273
274,6.8934558417779686,274
275,8.36381682170586,275
276,7.866475563585198,276
277,7.456428603097982,277
278,9.48650786585425,278
279,8.519451635299578,279
280,7.73908856266804,280
281,8.038858049254035,281
282,8.09589070080738,282
283,6.738994243391411,283
284,6.620916086087049,284
285,8.535932821828112,285
286,9.50798423890091,286
287,7.551794195769626,287
288,9.202583142533172,288
289,7.295565547995605,289
290,7.997999670702755,290
291,7.771975424698245,291
292,8.279260475603419,292
293,6.238070530575805,293
294,8.771233614300538,294
295,8.163280451712826,295
296,7.668421392978433,296
297,6.390593670827102,297
298,7.386710735279581,298
299,6.7292281408211485,299
300,6.212717018694758,300
301,8.616624994617688,301
302,7.144039879469365,302
303,8.384320438390166,303
304,8.657042273355138,304
305,8.014672147909643,305
306,6.4513774625159614,306
307,9.320023238968492,307
308,7.593507881311003,308
309,8.651169386678873,309
310,7.746691086228204,310
311,8.045564088774722,311
312,8.807783546516323,312
313,7.0801837528125295,313
314,6.732445382304001,314
315,7.288091486956854,315
316,9.864878307208084,316
317,7.86805775888156,317
318,7.781091167895998,318
319,9.044112205466277,319
320,6.109767562311064,320
321,7.080839695787572,321
322,7.1397145073182555,322
323,9.136961808332789,323
324,8.480884432971692,324
325,6.469529423529285,325
326,8.20893421773178,326
327,9.013176912256693,327
328,6.841107495645731,328
329,8.767704440751952,329
330,8.045582639492938,330
331,8.195336952289018,331
332,8.46583302943014,332
333,8.161897383545725,333
334,8.453765172369785,334
335,9.143866334488166,335
336,8.44507663763078,336
337,8.483971220268952,337
338,8.899898670343507,338
339,8.830962344758394,339
340,9.254924223176491,340
341,7.0200349289185935,341
342,8.302211123762238,342
343,6.349331835627662,343
344,6.799874059431191,344
345,8.85743504816821,345
346,8.609320471618439,346
347,8.630125752905151,347
348,7.949618495583986,348
349,8.303080089885519,349
350,7.528105927470528,350
351,9.669902561362107,351
352,7.08113496725064,352
353,7.207929429477505,353
354,8.21780137897144,354
355,9.2842210680503,355
356,6.822474733590004,356
357,8.181096793617826,357
358,8.197876586174736,358
359,8.878681149482745,359
360,6.532652157874717,360
361,7.502289295924343,361
362,9.456004583543784,362
363,9.053791715066478,363
364,7.983949257991536,364
365,7.4399663668797364,365
366,9.30412341212957,366
367,7.145260471014455,367
368,6.386959036831985,368
369,7.711428326589181,369
370,6.524205099152234,370
371,8.204117434062145,371
372,6.640520668742883,372
373,6.534499420988113,373
374,8.378351944165981,374
375,7.892576175585435,375
376,7.045032397122436,376
377,9.204806355332718,377
378,6.716652313259826,378
379,6.640494515402305,379
380,6.99062166278197,380
381,8.98547977173898,381
382,7.461289876367419,382
383,8.58129139043929,383
384,7.983330242930996,384
385,6.600461108671522,385
386,8.36545036091011,386
387,7.754036023702162,387
388,6.409152289091872,388
389,8.18277091207127,389
390,9.369831544571078,390
391,8.059990906277214,391
392,8.771544782743224,392
393,8.152385126973567,393
394,7.588791303685611,394
395,6.656754035174802,395
396,9.124308600276784,396
397,8.739669937825987,397
398,7.309906936298193,398
399,7.383494417160809,399
400,9.28185187541531,400
401,7.031374647583976,401
402,8.514190460037199,402
403,8.305521105406587,403
404,6.512983264073639,404
405,6.477332251040548,405
406,6.639748311101857,406
407,8.528640246885047,407
408,6.651250293106419,408
409,7.7777683153408335,409
410,7.231269749418199,410
411,6.558675942393749,411
412,6.377940841836206,412
413,8.32822812402694,413
414,7.074232683043522,414
415,6.643938403937514,415
416,8.639512508160298,416
417,6.469478906074367,417
418,7.859147654819567,418
419,8.348926905306854,419
420,7.348515354397109,420
421,6.995817378719139,421
422,7.8205254652505625,422
423,6.620474369074478,423
424,6.847330520453537,424
425,6.883954076956953,425
426,8.878358834885425,426
427,9.483851808229765,427
428,9.205303562460532,428
429,6.5190724474945165,429
430,8.591045501135198,430
431,6.742493431921338,431
432,8.058508531233894,432
433,6.530593418989288,433
434,8.659595790648549,434
435,6.375922604092897,435
436,7.816540560593801,436
437,8.60617439646121,437
438,6.260354272385734,438
439,8.749483512242513,439
440,7.947946668276049,440
441,7.023102279885635,441
442,6.864143867205748,442
443,8.41895067295129,443
444,6.482340986419211,444
445,8.680673766672815,445
446,7.15420497121879,446
447,6.874348972857116,447
448,7.614153017884825,448
449,9.227473656775846,449
450,9.446172609039714,450
451,8.608520235650062,451
452,6.855584757749425,452
453,7.1248964582317535,453
454,8.73658742439262,454
455,8.426194478880412,455
456,6.33467721213539,456
457,7.739731290843181,457
458,8.56178147226261,458
459,9.547012297731872,459
460,6.994085277222466,460
461,6.45268769032939,461
462,8.862804387465374,462
463,6.546281330537696,463
464,9.50642679492454,464
465,8.578255363328083,465
466,7.824429874103857,466
467,6.43110087993066,467
468,6.35148781543831,468
469,7.504205162644252,469
470,7.620352017568684,470
471,7.1588077576382245,471
472,8.39713016856222,472
473,6.668874388632969,473
474,7.715138179584023,474
475,6.862581373684823,475
476,8.871016918578242,476
477,6.933153174490147,477
478,7.5593463328760135,478
479,7.645339145517775,479
480,6.530597211839685,480
481,7.428063839520843,481
482,7.549142142139563,482
483,6.982493390071737,483
484,7.953822249729234,484
485,6.406524695513425,485
486,8.721999907689856,486
487,8.332202774181336,487
488,7.885843586397647,488
489,8.173387321732239,489
490,7.765262761329324,490
491,6.539041996017942,491
492,9.001227570166382,492
493,6.273402827799171,493
494,8.942916164461138,494
495,8.195415253979526,495
496,8.095515048240742,496
497,8.685152535672326,497
498,8.24456114686991,498
499,9.289466781928407,499
500,6.6043508958450525,500
501,8.099043298895744,501
502,6.625742843161356,502
503,8.330532751509619,503
504,6.6746251231247475,504
505,8.448274322292377,505
506,7.160237694238652,506
507,7.563645118198905,507
508,8.404737409420047,508
509,6.852944552987249,509
510,6.778286416319552,510
511,7.458595457401128,511
512,8.300407194026416,512
513,7.09476613246317,513
514,8.310263347774715,514
515,9.28139213058181,515
516,6.458098072207098,516
517,7.436559477412099,517
518,8.628534363308646,518
519,6.228173350045076,519
520,7.493339562429909,520
521,6.5320836315928625,521
522,9.20868388746413,522
523,8.403640792146014,523
524,6.841420470635362,524
525,6.697133541033955,525
526,6.723563723245905,526
527,8.56309595650211,527
528,7.757379916297066,528
529,8.776961652644513,529
530,6.839251466905277,530
531,8.13374940497571,531
532,7.498909485301259,532
533,9.10668025713558,533
534,7.69406795087212,534
535,7.863469675363901,535
536,8.996181783743022,536
537,6.821180965984548,537
538,6.991497837641892,538
539,8.0027302820077,539
540,7.421178503846899,540
541,7.407868824085258,541
542,9.27564898340011,542
543,7.842588436598706,543
544,7.27001544947962,544
545,7.298075964175664,545
546,8.7733375512775,546
547,7.082698212842941,547
548,8.406922266684568,548
549,7.437490871399047,549
550,7.097047530420746,550
551,6.887247076777487,551
552,9.63809633246348,552
553,8.703479674959475,553
554,8.971834630986159,554
555,7.757812284621925,555
556,8.160809413521424,556
557,6.384634804650193,557
558,7.142316535584608,558
559,6.870669527245789,559
560,8.474547603098841,560
561,7.359916069035623,561
562,6.557725456574171,562
563,9.019594293402406,563
564,7.802640615873334,564
565,6.970470107277955,565
566,7.134303058919447,566
567,8.050886005181848,567
568,7.747193069531737,568
569,6.549802488809971,569
570,8.414171000205673,570
571,6.786391554265063,571
572,6.681538456003817,572
573,8.314440905653012,573
574,7.7326945027386005,574
575,9.284788559850078,575
576,7.587510546865903,576
577,7.672741869714527,577
578,7.520423537077341,578
579,8.337376134997452,579
580,6.2321035604482935,580
581,6.386242780528421,581
582,7.617217729561763,582
583,6.507146018483522,583
584,6.172864252371993,584
585,6.462313301685547,585
586,6.43015614250498,586
587,9.5390095215906,587
588,6.4726757606084595,588
589,7.428096388651839,589
590,6.452412859802993,590
591,7.074514947702203,591
592,6.648830976727523,592
593,7.470752812519042,593
594,7.704967952138381,594
595,6.488661051917712,595
596,8.445105463949371,596
597,7.416624701818665,597
598,6.475833232022143,598
599,8.780881563620358,599
600,7.5701447742057075,600
601,6.407267295734761,601
602,6.671741581758753,602
603,9.390474071198192,603
604,8.235467328619773,604
605,6.6923547723460635,605
606,8.09252641084472,606
607,6.533806351635659,607
608,6.958840934736025,608
609,7.508095907006138,609
610,6.974609508827197,610
611,7.776868275897004,611
612,7.623396921059039,612
613,6.894014995626509,613
614,6.603271885869419,614
615,8.291238339938811,615
616,6.604277614065668,616
617,8.255829162144884,617
618,6.98699903690705,618
619,6.672731862885587,619
620,6.877022820383053,620
621,8.68140208839198,621
622,9.651809826055057,622
623,7.425831638259397,623
624,7.48557458265856,624
