id,price
0,9.673456921286043
1,7.306442079842436
2,8.471664469886655
3,8.345681195505522
4,7.472887432687783
5,6.34456433663797
6,8.93876612199974
7,7.8334791315232675
8,8.458437953539951
9,7.4885468397903034
10,8.261622143377807
11,6.24720551561931
12,7.590501023458601
13,8.736380383316117
14,8.66677480189813
15,8.060890157523966
16,8.964489276641192
17,8.270815954039522
18,7.561169549064232
19,6.085351212503353
20,6.935917524731728
21,9.43595537765926
22,6.030048763718799
23,8.310881811872997
24,6.7878266065029
25,8.90908843956519
26,8.48384036164822
27,6.853641019391607
28,9.169310560136873
29,8.594540640472689
30,7.114933848625035
31,7.062947764061953
32,7.458493379493718
33,8.153343536081712
34,6.518915959326887
35,7.665312892974753
36,6.531315346700008
37,7.035289722410679
38,6.9733359139681115
39,7.530037219301475
40,7.6760654883814325
41,6.799181664471143
42,6.634525912192393
43,7.61648228672455
44,6.521038904132953
45,7.68353417537889
46,9.091852814399884
47,8.367398972420737
48,7.677801921434972
49,8.363195602667515
50,7.748968728339693
51,7.492073620040108
52,8.461554322291798
53,7.64576887546621
54,8.944425405130083
55,7.108393222340482
56,9.509944697697144
57,9.52728180692466
58,9.86068899999005
59,8.822456530759402
60,6.332820170736339
61,7.969301807198953
62,6.18594482541361
63,6.103373430980979
64,6.5465586184456885
65,6.230023474392059
66,8.631466004638956
67,6.306102816009584
68,8.170822157791072
69,6.7466933281778445
70,6.656151136834825
71,6.703250241313047
72,7.657961586367788
73,6.406676517442835
74,7.476993231799753
75,6.41239571082093
76,8.033274700163938
77,7.660535254462199
78,6.927038247148257
79,6.6376645939077354
80,8.2318515728791
81,7.1306306708674745
82,6.672280505745511
83,8.716754737218071
84,6.834535390439585
85,6.610310670827607
86,6.76647819847697
87,8.747297724067396
88,8.605609958744733
89,9.06608634742355
90,8.774021687945673
91,6.570155578858082
92,8.966955638189635
93,8.221477114749579
94,9.703502914063302
95,8.379108572869717
96,6.840831618248023
97,6.6183308250048
98,6.65715991162823
99,7.87073616181921
100,9.11858243775456
101,6.701148367291245
102,6.720636178876887
103,7.871216073317008
104,7.965291678396919
105,9.285856731674519
106,6.684308194881086
107,8.474458975808991
108,8.409577690654721
109,6.424536818108637
110,9.589409536676666
111,8.87673543763063
112,7.583540681336809
113,8.32020336614789
114,8.417904894880532
115,6.674798248020896
116,9.637806952851808
117,8.272891802928893
118,8.591896497611463
119,8.150006610751689
120,8.103785977899289
121,6.624754272452239
122,6.5106006646773364
123,7.754478495675777
124,8.143734747364855
125,8.643636571731818
126,7.278342937216755
127,7.871942254128946
128,9.309135559361037
129,6.443892845576849
130,8.38592794004738
131,6.087661342836633
132,6.789383625282219
133,6.809259581512265
134,6.284892113682349
135,6.2103179365713235
136,8.519393863632954
137,6.584015370893314
138,8.797136264515924
139,8.67200092645244
140,8.022245176058364
141,8.501272818910756
142,6.534592693507462
143,9.185064913995284
144,9.011878954366416
145,6.47108681936793
146,9.019451793066736
147,9.782508139352995
148,9.621733477179106
149,7.872299407549192
150,7.262630255468466
151,6.430339955091361
152,9.249066365596397
153,6.850819540906133
154,9.59425909661281
155,7.1691653004159654
156,6.9451583470795
157,6.3445560852628855
158,6.4126513377238314
159,8.345126649203067
160,6.669447485685437
161,7.798455906057132
162,8.486847360442495
163,8.016419907176754
164,7.714688670598291
165,6.116901319366085
166,8.578394138215485
167,7.1445689588204075
168,6.9020085891214515
169,6.588841958302917
170,9.817287332036427
171,8.391407322696127
172,6.079961029877953
173,8.174866652061283
174,7.21146056668719
175,6.788050059690582
176,7.912839745954036
177,7.626787394605516
178,6.202374786209709
179,8.648789711445541
180,7.543458384214989
181,7.490337345522491
182,7.441664956211414
183,6.931780862156602
184,8.333798850947463
185,7.904561137229482
186,6.887706184023176
187,8.193870490848829
188,9.797074895812006
189,7.463755229863482
190,6.687139793460277
191,7.017569481421361
192,9.384731432301761
193,9.872570876072945
194,8.064971185474208
195,6.867664214450625
196,6.708169374736917
197,8.091730009276066
198,9.55933215066733
199,7.8279874474867706
200,7.479745421538359
201,6.7860632325902355
202,9.586410010143247
203,8.273268078755482
204,6.137040478005803
205,6.835233380857255
206,6.426836847100664
207,7.662357002733963
208,8.636882961284382
209,7.674418628008169
210,6.830144921068502
211,7.055627095499636
212,7.845310051729937
213,8.54483389043202
214,8.046810927649258
215,8.37978641035338
216,7.86914836260679
217,8.052698648435868
218,5.997636890043515
219,8.22134521425788
220,6.495392209654979
221,6.412225588789122
222,6.163265366184754
223,8.811444931923251
224,6.769662289467675
225,8.509574309859522
226,6.231354768189033
227,8.463716053982699
228,8.40648942176144
229,7.197999590451814
230,8.501333881849801
231,8.49121099751999
232,6.639805419943689
233,6.663622671860775
234,7.501638054925018
235,8.969692437177565
236,7.799992700328781
237,8.405279098939737
238,7.155794277064015
239,6.583983467847456
240,6.604104829695923
241,6.919516164517487
242,7.508459170763829
243,9.69071638881455
244,7.455300284263923
245,9.60369065478139
246,7.67792753888487
247,7.9155636026400416
248,6.957661080091218
249,7.1853098618155995
250,6.319833478614718
251,8.904898006147342
252,8.414673212742933
253,6.761940205537751
254,9.33928359527007
255,6.7360015624903316
256,7.895786038395456
257,8.3860212464955
258,9.495455382683655
259,8.965994884681715
260,6.524857710634209
261,6.410164213518548
262,8.509305356261168
263,9.577096690616363
264,9.201586341917123
265,9.524089409194266
266,7.679361373424355
267,9.473977587522203
268,6.792959824566562
269,7.39972734255716
270,8.898812763522713
271,6.7438988317568915
272,7.062702987935074
273,6.941127893538439
274,6.818002883565277
275,8.580351460733848
276,7.786138425750967
277,7.5776436883322305
278,9.36919983923373
279,8.443261474255772
280,7.755652747963993
281,7.999436058876896
282,8.190865520787986
283,6.683722116478214
284,6.626131827971546
285,8.694070477788687
286,9.53536291718637
287,7.550793794022608
288,9.057827963830674
289,7.315334906086914
290,7.579056737310306
291,7.780136385068749
292,8.200481485210085
293,6.282557960898234
294,8.591286497971922
295,8.373480682389935
296,7.6821495598199165
297,6.442347635548247
298,7.4861761047744855
299,6.690849176133953
300,6.122931891424922
301,8.779218555506954
302,7.01683906943947
303,8.26450396831831
304,8.49813654145322
305,8.11169003116288
306,6.434277122062482
307,9.403125326462794
308,7.756041695211245
309,8.573685460883318
310,7.784022696960282
311,7.9893775761432275
312,8.861509562036188
313,7.048158252333718
314,6.639705428516268
315,7.402131208818628
316,9.664019747700832
317,7.766863237992128
318,7.867183455177152
319,9.064866258216243
320,6.199807482024677
321,7.049797066015752
322,7.004856348777908
323,9.200602611533945
324,8.720429287272392
325,6.679977627899336
326,8.345070951521883
327,9.050939799960178
328,6.898170087014237
329,8.723217705253962
330,8.039049274425375
331,8.056223431791253
332,8.537028353941514
333,8.08895126176251
334,8.306945111330384
335,9.29318936562629
336,8.449352722378059
337,8.386848959998826
338,9.165695317639056
339,8.858036789111186
340,9.214624054779353
341,6.897461551716878
342,8.423494945142453
343,6.335107097144624
344,6.731044378953416
345,8.863609137986742
346,8.595517133282726
347,8.734041693693678
348,7.91629336575699
349,8.280162776065083
350,7.618426499804631
351,9.645095015474464
352,7.031220024694916
353,7.234934779912709
354,8.20275112920473
355,9.32705846776872
356,6.923604414452705
357,8.016052142985448
358,8.370731245164112
359,8.87656495026657
360,6.40514810933162
361,7.522315374393723
362,9.453084470817297
363,9.114073981066536
364,8.095611430400048
365,7.4898960892248025
366,9.175007766608154
367,7.065170439118269
368,6.274093884027834
369,7.763690012785454
370,6.502390670515128
371,8.28527546921812
372,6.528400030311887
373,6.370171031834401
374,8.5488365367905
375,7.679793649252969
376,7.158858378921309
377,9.12940328618366
378,6.857038134600103
379,6.816286061240209
380,7.037321200697181
381,8.935884678865555
382,7.445364846994343
383,8.762605898947516
384,8.035010628969934
385,6.588061811540817
386,8.628826360709633
387,7.765069660897651
388,6.470538653245193
389,8.387679569272706
390,9.10584432869316
391,8.071036227636483
392,8.90672794130295
393,8.158633095682838
394,7.523582542396255
395,6.750253757905552
396,9.120680651952195
397,8.828608170194967
398,7.382487265492849
399,7.172310114482813
400,9.273362603555888
401,6.97335641169556
402,8.812213973217919
403,8.540044663091432
404,6.250660690281887
405,6.507524725421236
406,6.586716039053635
407,8.427668615056447
408,6.687020497559902
409,7.8833321525354485
410,7.0630575241905005
411,6.7163421720560965
412,6.333664456448477
413,8.440266908121588
414,7.035966414463423
415,6.784255608775095
416,8.696718915513385
417,6.64364635920742
418,7.977971011735795
419,8.500734001217902
420,7.391874336967672
421,6.86376644339891
422,7.951768660428581
423,6.4649639544899316
424,7.008794270380701
425,6.809697627927952
426,9.187250707446413
427,9.3199917302926
428,9.38695876570374
429,6.402385755111368
430,8.760050972180375
431,6.827075860402883
432,8.141730325367952
433,6.3280168269895105
434,8.923865986469341
435,6.35399377325645
436,7.917497161792479
437,8.424613251327049
438,6.204687288619092
439,8.920086726811554
440,7.817167605794245
441,6.886368989817158
442,6.751396819114104
443,8.367563019840924
444,6.201994708465333
445,8.928304865832727
446,7.028422101435121
447,6.827965489067573
448,7.6346150663759325
449,9.344336096790453
450,9.474744995028562
451,8.684722228493213
452,6.86411167992625
453,6.885860723662491
454,8.893694966457756
455,8.454703126232006
456,6.226171730549789
457,7.779857645931844
458,8.423926470221298
459,9.35007587554206
460,6.835618488615661
461,6.4517078282931015
462,8.834032649916715
463,6.573269935674858
464,8.770182172085352
465,8.713180761998174
466,7.823333735115937
467,6.567752490602983
468,6.400296899494055
469,7.43234631766391
470,7.608775185656152
471,7.095790530009066
472,8.53486552007876
473,6.506196599917109
474,7.622108076282227
475,6.5438455804152715
476,8.795601012857336
477,6.947535395972866
478,7.631991753159192
479,7.694682417162227
480,6.472772019757117
481,7.548693187168221
482,7.651665140803266
483,6.8445742705820205
484,7.942337182507587
485,6.563541295717081
486,8.919592144342099
487,8.122426204988146
488,7.896009241053493
489,8.202307725737093
490,7.7459820427034325
491,6.461425547295596
492,8.969965931247344
493,6.221579301225292
494,9.10318554924722
495,8.242057724269
496,8.151279767260736
497,8.815784207939885
498,8.417120048823383
499,9.213514060728729
500,6.6458579537998865
501,8.29425569684118
502,6.603168606337175
503,8.421504405522947
504,6.470242655106966
505,8.61883592812842
506,6.99826498211647
507,7.541578457598846
508,8.580165220710793
509,6.671691604786158
510,6.830286976759711
511,7.515891174912548
512,8.296752977642239
513,6.722409553755399
514,8.109042443887358
515,9.21413860740647
516,6.546921762047813
517,7.44386624444827
518,8.606187206677328
519,6.272959865459234
520,7.299082789200933
521,6.401152074588123
522,9.025832799614891
523,8.412997968510671
524,6.761304086333265
525,6.666460327378829
526,6.635007509324586
527,8.621156382632742
528,7.889463090170501
529,8.92470876855137
530,6.706182541861134
531,8.282759654318824
532,7.55585323025798
533,9.062617997143333
534,7.702830764650598
535,7.948878395409369
536,9.130728865305317
537,6.723085741792746
538,6.87526543139344
539,8.067171031879257
540,7.470497339541407
541,7.440318639448467
542,9.437019878556878
543,7.720443703716831
544,7.138373775298082
545,7.090978346508441
546,8.873689809599455
547,6.889419641126772
548,8.627765610458937
549,7.602622688156887
550,6.95473158271579
551,6.7793883556368595
552,9.346395505104306
553,8.909692721814613
554,9.117577518291377
555,7.77393524089877
556,8.286493855297293
557,6.257491985682758
558,7.029064677842029
559,6.85318202742715
560,8.736879111213732
561,7.3413817266650705
562,6.72021893261763
563,8.92394117242209
564,7.84779025778929
565,7.0154260611283785
566,7.207069362582633
567,8.13589662745421
568,7.791976258129266
569,6.710968283028403
570,8.360567905985485
571,6.769994763765245
572,6.5825433071653805
573,8.328312771063022
574,7.790819032580318
575,9.364486275392716
576,7.609291099516489
577,7.832816917049037
578,7.546065328735916
579,8.40212179926439
580,6.3517662061058555
581,6.2421772436603025
582,7.508784191426656
583,6.439283270456625
584,6.090323251234521
585,6.410572975372869
586,6.290279969907518
587,9.687674342225781
588,6.575601239895958
589,7.5510529870613095
590,6.341121899128537
591,6.845485422476131
592,6.550945152630371
593,7.583998888948883
594,7.841858598398952
595,6.4172882028762
596,8.72407413524781
597,7.379318546213708
598,6.3556794022896765
599,8.651816789029926
600,7.603997885103581
601,6.188249095783578
602,6.61849672494539
603,9.221211757928103
604,8.172025993141753
605,6.686958219800177
606,8.274861370867658
607,6.529420644475667
608,6.907915996423257
609,7.439735009063737
610,6.869356960979949
611,7.718781051711056
612,7.682175997089795
613,6.943697938438362
614,6.575650260179882
615,8.283110191917013
616,6.412789817894793
617,8.11003800477823
618,6.648223430168633
619,6.827330341443988
620,6.773268671765809
621,8.8685694729515
622,9.686771724136033
623,7.146637747036611
624,7.4541424697697956
625,7.05458886494609
626,6.352415522913968
627,9.158648239962051
628,7.121798322075491
629,9.58997717037686
630,7.085083828425026
631,7.547826116265039
632,8.144293211957793
633,8.667886777530505
634,6.622208220013288
635,7.301808866968253
636,8.054129542117671
637,8.67687681591558
638,6.989140713320457
639,8.461549619828732
640,7.610755146345948
641,8.599245061096594
642,9.65102731132494
643,8.358181202848815
644,8.523169019511927
645,7.249018283082663
646,8.377585923034557
647,7.065381246866528
648,8.424268236085577
649,7.801980371118901
650,6.422615719019564
651,6.145049898799056
652,9.16795033157933
653,6.38189220963409
654,7.9664071977148785
655,6.721649116358053
656,8.532716645227117
657,9.252335603293556
658,7.66997738585753
659,6.449225236868772
660,6.664791084388996
661,8.457440260514044
662,6.697223263509591
663,7.570093411981605
664,8.494454916130875
665,8.64113663865069
666,6.384238237725871
667,6.517966203138161
668,6.71859848367135
669,9.673643699913566
670,6.377783348531054
671,8.245019853707852
672,6.826586131136567
673,7.563032609658453
674,8.81379609804274
675,6.4124172465506035
676,7.041593394241072
677,8.614782995983308
678,6.489524887446864
679,8.384356615265563
680,8.28489918784288
681,7.5697397476846575
682,8.18454937216323
683,8.637993040704796
684,7.169695572784773
685,8.421433877356778
686,8.191042046080385
687,6.775652712782629
688,8.447201866312014
689,9.270122583903582
690,6.173126018085988
691,8.178118938277349
692,8.270893058185026
